original_text,normalized_word_text,dict_word,dict_lang,fuzzy_word,fuzzy_lang,fuzzy_confidence,checked_text,checked_lang,lemmatized_text,polarity_score,polarity_label,status,error_message
okitegera,okitegera,,Unknown,okutegera,Luganda,88.88888888888889,okutegera,Luganda,,0.0,,pending_gpu,
webale,webale,webale,Luganda,,,0.0,webale,Luganda,,0.0,,pending_gpu,
nyo,nyo,,Unknown,nnyo,Luganda,85.71428571428572,nnyo,Luganda,,0.0,,pending_gpu,
kutwagala,kutwagala,,Unknown,okutagala,Luganda,88.88888888888889,okutagala,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
wange,wange,wange,Luganda,,,0.0,wange,Luganda,,0.0,,pending_gpu,
Mazima.,mazima.,,Unknown,amazima,Luganda,85.71428571428572,amazima,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
okyitegera,okyitegera,,Unknown,okutegera,Luganda,84.21052631578947,okutegera,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
abakazi,abakazi,,Unknown,akakazi,Luganda,85.71428571428572,akakazi,Luganda,,0.0,,pending_gpu,
mwana,mwana,mwana,Luganda,,,0.0,mwana,Luganda,,0.0,,pending_gpu,
owa,owa,owa,Luganda,,,0.0,owa,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
Yuma,yuma,,Unknown,kyuma,Luganda,88.88888888888889,kyuma,Luganda,,0.0,,pending_gpu,
kitufu,kitufu,,Unknown,ekitufu,Luganda,92.3076923076923,ekitufu,Luganda,,0.0,,pending_gpu,
ekunoonya..,ekunoonya..,,Unknown,okunoonya,Luganda,80.0,okunoonya,Luganda,,0.0,,pending_gpu,
kumwana,kumwana,,Unknown,kulwana,Luganda,85.71428571428572,kulwana,Luganda,,0.0,,pending_gpu,
olabika,olabika,,Unknown,okulabika,Luganda,87.5,okulabika,Luganda,,0.0,,pending_gpu,
mwana,mwana,mwana,Luganda,,,0.0,mwana,Luganda,,0.0,,pending_gpu,
enjala,enjala,enjala,Luganda,,,0.0,enjala,Luganda,,0.0,,pending_gpu,
Naye,naye,Naye,Luganda,,,0.0,Naye,Luganda,,0.0,,pending_gpu,
maama,maama,maama,Luganda,,,0.0,maama,Luganda,,0.0,,pending_gpu,
kisenyi,kisenyi,,Unknown,ekisanyi,Luganda,80.0,ekisanyi,Luganda,,0.0,,pending_gpu,
abasajja,abasajja,,Unknown,basajja,Luganda,93.33333333333333,basajja,Luganda,,0.0,,pending_gpu,
enanansi,enanansi,,Unknown,enanaansi,Luganda,94.11764705882352,enanaansi,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
Jjaajja,jjaajja,,Unknown,jjajja,Luganda,92.3076923076923,jjajja,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
sente,sente,sente,Luganda,,,0.0,sente,Luganda,,0.0,,pending_gpu,
luganda,luganda,,Unknown,oluganda,Luganda,93.33333333333333,oluganda,Luganda,,0.0,,pending_gpu,
ngali,ngali,,Unknown,ngaali,Luganda,90.9090909090909,ngaali,Luganda,,0.0,,pending_gpu,
Ku,ku,Ku,Luganda,,,0.0,Ku,Luganda,,0.0,,pending_gpu,
yomukazi,yomukazi,,Unknown,omukazi,Luganda,93.33333333333333,omukazi,Luganda,,0.0,,pending_gpu,
Omwana,omwana,Omwana,Luganda,,,0.0,Omwana,Luganda,,0.0,,pending_gpu,
Omwana,omwana,Omwana,Luganda,,,0.0,Omwana,Luganda,,0.0,,pending_gpu,
Luzzi,luzzi,,Unknown,oluzzi,Luganda,90.9090909090909,oluzzi,Luganda,,0.0,,pending_gpu,
Gulu,gulu,Gulu,Luganda,,,0.0,Gulu,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
musiru,musiru,musiru,Luganda,,,0.0,musiru,Luganda,,0.0,,pending_gpu,
gwe,gwe,gwe,Luganda,,,0.0,gwe,Luganda,,0.0,,pending_gpu,
mazimaa,mazimaa,,Unknown,amazima,Luganda,85.71428571428572,amazima,Luganda,,0.0,,pending_gpu,
oluvanyuma,oluvanyuma,oluvanyuma,Luganda,,,0.0,oluvanyuma,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
Mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
bulungi,bulungi,bulungi,Luganda,,,0.0,bulungi,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
onyumira,onyumira,,Unknown,okunyumirwa,Luganda,84.21052631578947,okunyumirwa,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
kalungi,kalungi,,Unknown,kilungi,Luganda,85.71428571428572,kilungi,Luganda,,0.0,,pending_gpu,
oba,oba,oba,Luganda,,,0.0,oba,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
eyo,eyo,eyo,Luganda,,,0.0,eyo,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
kojja,kojja,kojja,Luganda,,,0.0,kojja,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
mwana,mwana,mwana,Luganda,,,0.0,mwana,Luganda,,0.0,,pending_gpu,
okolera,okolera,,Unknown,okuwolera,Luganda,87.5,okuwolera,Luganda,,0.0,,pending_gpu,
olunaku,olunaku,olunaku,Luganda,,,0.0,olunaku,Luganda,,0.0,,pending_gpu,
wange,wange,wange,Luganda,,,0.0,wange,Luganda,,0.0,,pending_gpu,
nayeee,nayeee,,Unknown,naye,Luganda,80.0,naye,Luganda,,0.0,,pending_gpu,
Nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
matovu,matovu,,Unknown,matu,Luganda,80.0,matu,Luganda,,0.0,,pending_gpu,
buddu,buddu,,Unknown,obuddu,Luganda,90.9090909090909,obuddu,Luganda,,0.0,,pending_gpu,
wamanyi,wamanyi,,Unknown,amanyi,Luganda,92.3076923076923,amanyi,Luganda,,0.0,,pending_gpu,
nti,nti,nti,Luganda,,,0.0,nti,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
Akabbozi,akabbozi,,Unknown,akayozi,Luganda,80.0,akayozi,Luganda,,0.0,,pending_gpu,
nedda,nedda,nedda,Luganda,,,0.0,nedda,Luganda,,0.0,,pending_gpu,
sebbo,sebbo,,Unknown,ssebo,Luganda,80.0,ssebo,Luganda,,0.0,,pending_gpu,
oyo,oyo,oyo,Luganda,,,0.0,oyo,Luganda,,0.0,,pending_gpu,
ejja,ejja,,Unknown,lejja,Luganda,88.88888888888889,lejja,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
nze,nze,nze,Luganda,,,0.0,nze,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
nze,nze,nze,Luganda,,,0.0,nze,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
omusipana,omusipana,,Unknown,omusana,Luganda,87.5,omusana,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
Akaboozi,akaboozi,,Unknown,akajjoozi,Luganda,82.35294117647058,akajjoozi,Luganda,,0.0,,pending_gpu,
Masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
Ssbo,ssbo,,Unknown,ssebo,Luganda,88.88888888888889,ssebo,Luganda,,0.0,,pending_gpu,
Ssebo,ssebo,Ssebo,Luganda,,,0.0,Ssebo,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
"luganda,","luganda,",,Unknown,oluganda,Luganda,87.5,oluganda,Luganda,,0.0,,pending_gpu,
Ssbo,ssbo,,Unknown,ssebo,Luganda,88.88888888888889,ssebo,Luganda,,0.0,,pending_gpu,
Ssebo,ssebo,Ssebo,Luganda,,,0.0,Ssebo,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
Matovu,matovu,,Unknown,matu,Luganda,80.0,matu,Luganda,,0.0,,pending_gpu,
buddu,buddu,,Unknown,obuddu,Luganda,90.9090909090909,obuddu,Luganda,,0.0,,pending_gpu,
omutabizi,omutabizi,,Unknown,omulabirizi,Luganda,80.0,omulabirizi,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
kiibi,kiibi,,Unknown,kibi,Luganda,88.88888888888889,kibi,Luganda,,0.0,,pending_gpu,
dakiika,dakiika,,Unknown,eddakiika,Luganda,87.5,eddakiika,Luganda,,0.0,,pending_gpu,
masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kwesiva,kwesiva,,Unknown,okwesiga,Luganda,80.0,okwesiga,Luganda,,0.0,,pending_gpu,
Kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
mugwano,mugwano,,Unknown,omukwano,Luganda,80.0,omukwano,Luganda,,0.0,,pending_gpu,
bugrere,bugrere,,Unknown,oburere,Luganda,85.71428571428572,oburere,Luganda,,0.0,,pending_gpu,
omusipana,omusipana,,Unknown,omusana,Luganda,87.5,omusana,Luganda,,0.0,,pending_gpu,
Kabaka,kabaka,Kabaka,Luganda,,,0.0,Kabaka,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
abasajja,abasajja,,Unknown,basajja,Luganda,93.33333333333333,basajja,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
buddu,buddu,,Unknown,obuddu,Luganda,90.9090909090909,obuddu,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
Oli,oli,Oli,Luganda,,,0.0,Oli,Luganda,,0.0,,pending_gpu,
mulwadde,mulwadde,,Unknown,omulwadde,Luganda,94.11764705882352,omulwadde,Luganda,,0.0,,pending_gpu,
Akaawooma,akaawooma,,Unknown,akaama,Luganda,80.0,akaama,Luganda,,0.0,,pending_gpu,
"luganda,","luganda,",,Unknown,oluganda,Luganda,87.5,oluganda,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
nedda,nedda,nedda,Luganda,,,0.0,nedda,Luganda,,0.0,,pending_gpu,
sebo,sebo,,Unknown,ssebo,Luganda,88.88888888888889,ssebo,Luganda,,0.0,,pending_gpu,
kimere,kimere,,Unknown,kimera,Luganda,83.33333333333334,kimera,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kyambadde,kyambadde,,Unknown,ekyambadde,Luganda,94.73684210526316,ekyambadde,Luganda,,0.0,,pending_gpu,
mwana,mwana,mwana,Luganda,,,0.0,mwana,Luganda,,0.0,,pending_gpu,
Matovu,matovu,,Unknown,matu,Luganda,80.0,matu,Luganda,,0.0,,pending_gpu,
buddu,buddu,,Unknown,obuddu,Luganda,90.9090909090909,obuddu,Luganda,,0.0,,pending_gpu,
kalanzi,kalanzi,,Unknown,kalaani,Luganda,85.71428571428572,kalaani,Luganda,,0.0,,pending_gpu,
kyambadde,kyambadde,,Unknown,ekyambadde,Luganda,94.73684210526316,ekyambadde,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
ndala,ndala,,Unknown,endala,Luganda,90.9090909090909,endala,Luganda,,0.0,,pending_gpu,
Ddungu,ddungu,,Unknown,eddungu,Luganda,92.3076923076923,eddungu,Luganda,,0.0,,pending_gpu,
birimunda,birimunda,,Unknown,ekirimunda,Luganda,84.21052631578947,ekirimunda,Luganda,,0.0,,pending_gpu,
Naye,naye,Naye,Luganda,,,0.0,Naye,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
mukulu,mukulu,,Unknown,omukulu,Luganda,92.3076923076923,omukulu,Luganda,,0.0,,pending_gpu,
"masanyala,e","masanyala,e",,Unknown,amasanyalaze,Luganda,86.95652173913044,amasanyalaze,Luganda,,0.0,,pending_gpu,
masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
omupira,omupira,,Unknown,omupiira,Luganda,93.33333333333333,omupiira,Luganda,,0.0,,pending_gpu,
katimba.,katimba.,,Unknown,akatimba,Luganda,87.5,akatimba,Luganda,,0.0,,pending_gpu,
Nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
oyo,oyo,oyo,Luganda,,,0.0,oyo,Luganda,,0.0,,pending_gpu,
@Ddungu,@ddungu,,Unknown,eddungu,Luganda,85.71428571428572,eddungu,Luganda,,0.0,,pending_gpu,
Myke,myke,,Unknown,mye,Luganda,85.71428571428572,mye,Luganda,,0.0,,pending_gpu,
Nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
Nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
Nsumba,nsumba,,Unknown,ensuma,Luganda,83.33333333333334,ensuma,Luganda,,0.0,,pending_gpu,
Masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
@omusipana,@omusipana,,Unknown,omusana,Luganda,82.35294117647058,omusana,Luganda,,0.0,,pending_gpu,
mulalamu,mulalamu,,Unknown,omulalu,Luganda,80.0,omulalu,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
Owa,owa,Owa,Luganda,,,0.0,Owa,Luganda,,0.0,,pending_gpu,
Masanyalaze,masanyalaze,,Unknown,amasanyalaze,Luganda,95.65217391304348,amasanyalaze,Luganda,,0.0,,pending_gpu,
Kabaka,kabaka,Kabaka,Luganda,,,0.0,Kabaka,Luganda,,0.0,,pending_gpu,
Ddungu,ddungu,,Unknown,eddungu,Luganda,92.3076923076923,eddungu,Luganda,,0.0,,pending_gpu,
luganda,luganda,,Unknown,oluganda,Luganda,93.33333333333333,oluganda,Luganda,,0.0,,pending_gpu,
muko,muko,,Unknown,omuko,Luganda,88.88888888888889,omuko,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
wano,wano,wano,Luganda,,,0.0,wano,Luganda,,0.0,,pending_gpu,
wange,wange,wange,Luganda,,,0.0,wange,Luganda,,0.0,,pending_gpu,
sambula,sambula,,Unknown,kasambula,Luganda,87.5,kasambula,Luganda,,0.0,,pending_gpu,
Mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
jjaja,jjaja,,Unknown,jjajja,Luganda,90.9090909090909,jjajja,Luganda,,0.0,,pending_gpu,
ekitiibya,ekitiibya,,Unknown,ekitiibwa,Luganda,88.88888888888889,ekitiibwa,Luganda,,0.0,,pending_gpu,
Dhakaba,dhakaba,,Unknown,akaba,Luganda,83.33333333333334,akaba,Luganda,,0.0,,pending_gpu,
oyo,oyo,oyo,Luganda,,,0.0,oyo,Luganda,,0.0,,pending_gpu,
musiru,musiru,musiru,Luganda,,,0.0,musiru,Luganda,,0.0,,pending_gpu,
nyo,nyo,,Unknown,nnyo,Luganda,85.71428571428572,nnyo,Luganda,,0.0,,pending_gpu,
nga,nga,nga,Luganda,,,0.0,nga,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
kapiira,kapiira,,Unknown,akapiira,Luganda,93.33333333333333,akapiira,Luganda,,0.0,,pending_gpu,
kutuuka,kutuuka,,Unknown,okutuuka,Luganda,93.33333333333333,okutuuka,Luganda,,0.0,,pending_gpu,
oba,oba,oba,Luganda,,,0.0,oba,Luganda,,0.0,,pending_gpu,
kumuluka,kumuluka,,Unknown,okululuka,Luganda,82.35294117647058,okululuka,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
akategera,akategera,,Unknown,atategeera,Luganda,84.21052631578947,atategeera,Luganda,,0.0,,pending_gpu,
enyo,enyo,enyo,Luganda,,,0.0,enyo,Luganda,,0.0,,pending_gpu,
ogenda,ogenda,,Unknown,okugenda,Luganda,85.71428571428572,okugenda,Luganda,,0.0,,pending_gpu,
oli,oli,oli,Luganda,,,0.0,oli,Luganda,,0.0,,pending_gpu,
nga,nga,nga,Luganda,,,0.0,nga,Luganda,,0.0,,pending_gpu,
takubila,takubila,,Unknown,kubila,Luganda,85.71428571428572,kubila,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
nga,nga,nga,Luganda,,,0.0,nga,Luganda,,0.0,,pending_gpu,
omussambi,omussambi,,Unknown,omuyambi,Luganda,82.35294117647058,omuyambi,Luganda,,0.0,,pending_gpu,
wano,wano,wano,Luganda,,,0.0,wano,Luganda,,0.0,,pending_gpu,
Oyo,oyo,Oyo,Luganda,,,0.0,Oyo,Luganda,,0.0,,pending_gpu,
nsaasira,nsaasira,,Unknown,ensaasi,Luganda,80.0,ensaasi,Luganda,,0.0,,pending_gpu,
abamuwuliliza,abamuwuliliza,,Unknown,abawuliriza,Luganda,83.33333333333334,abawuliriza,Luganda,,0.0,,pending_gpu,
omwo,omwo,,Unknown,omweso,Luganda,80.0,omweso,Luganda,,0.0,,pending_gpu,
nze,nze,nze,Luganda,,,0.0,nze,Luganda,,0.0,,pending_gpu,
Lwaki,lwaki,,Unknown,lwaaki,Luganda,90.9090909090909,lwaaki,Luganda,,0.0,,pending_gpu,
Ssentamu,ssentamu,,Unknown,entamu,Luganda,85.71428571428572,entamu,Luganda,,0.0,,pending_gpu,
nga,nga,nga,Luganda,,,0.0,nga,Luganda,,0.0,,pending_gpu,
Obulamu,obulamu,Obulamu,Luganda,,,0.0,Obulamu,Luganda,,0.0,,pending_gpu,
kiiro,kiiro,,Unknown,ekiro,Luganda,80.0,ekiro,Luganda,,0.0,,pending_gpu,
Ssemboga,ssemboga,,Unknown,emboga,Luganda,85.71428571428572,emboga,Luganda,,0.0,,pending_gpu,
kisumuluzo,kisumuluzo,,Unknown,ekisumuluzo,Luganda,95.23809523809523,ekisumuluzo,Luganda,,0.0,,pending_gpu,
muko,muko,,Unknown,omuko,Luganda,88.88888888888889,omuko,Luganda,,0.0,,pending_gpu,
muko,muko,,Unknown,omuko,Luganda,88.88888888888889,omuko,Luganda,,0.0,,pending_gpu,
tukwebaza,tukwebaza,,Unknown,okwebaza,Luganda,82.35294117647058,okwebaza,Luganda,,0.0,,pending_gpu,
okuba,okuba,okuba,Luganda,,,0.0,okuba,Luganda,,0.0,,pending_gpu,
webale,webale,webale,Luganda,,,0.0,webale,Luganda,,0.0,,pending_gpu,
taata,taata,taata,Luganda,,,0.0,taata,Luganda,,0.0,,pending_gpu,
manzima,manzima,,Unknown,amazima,Luganda,85.71428571428572,amazima,Luganda,,0.0,,pending_gpu,
Taata,taata,Taata,Luganda,,,0.0,Taata,Luganda,,0.0,,pending_gpu,
mukama,mukama,mukama,Luganda,,,0.0,mukama,Luganda,,0.0,,pending_gpu,
kuuma,kuuma,kuuma,Luganda,,,0.0,kuuma,Luganda,,0.0,,pending_gpu,
taata,taata,taata,Luganda,,,0.0,taata,Luganda,,0.0,,pending_gpu,
wano,wano,wano,Luganda,,,0.0,wano,Luganda,,0.0,,pending_gpu,
wannge,wannge,,Unknown,wange,Luganda,90.9090909090909,wange,Luganda,,0.0,,pending_gpu,
ffe,ffe,ffe,Luganda,,,0.0,ffe,Luganda,,0.0,,pending_gpu,
nokuziimba,nokuziimba,,Unknown,okuzimba,Luganda,88.88888888888889,okuzimba,Luganda,,0.0,,pending_gpu,
okwekuba,okwekuba,,Unknown,okwewuba,Luganda,87.5,okwewuba,Luganda,,0.0,,pending_gpu,
engaloo,engaloo,,Unknown,engalo,Luganda,92.3076923076923,engalo,Luganda,,0.0,,pending_gpu,
nga,nga,nga,Luganda,,,0.0,nga,Luganda,,0.0,,pending_gpu,
:wano,:wano,,Unknown,wano,Luganda,88.88888888888889,wano,Luganda,,0.0,,pending_gpu,
wannge,wannge,,Unknown,wange,Luganda,90.9090909090909,wange,Luganda,,0.0,,pending_gpu,
mukama,mukama,mukama,Luganda,,,0.0,mukama,Luganda,,0.0,,pending_gpu,
buli,buli,buli,Luganda,,,0.0,buli,Luganda,,0.0,,pending_gpu,
yange,yange,,Unknown,gyange,Luganda,90.9090909090909,gyange,Luganda,,0.0,,pending_gpu,
Maama,maama,Maama,Luganda,,,0.0,Maama,Luganda,,0.0,,pending_gpu,
taata,taata,taata,Luganda,,,0.0,taata,Luganda,,0.0,,pending_gpu,
omuyimbi,omuyimbi,omuyimbi,Luganda,,,0.0,omuyimbi,Luganda,,0.0,,pending_gpu,
wange,wange,wange,Luganda,,,0.0,wange,Luganda,,0.0,,pending_gpu,
kapiripiti,kapiripiti,,Unknown,akabiriiti,Luganda,80.0,akabiriiti,Luganda,,0.0,,pending_gpu,
ku,ku,ku,Luganda,,,0.0,ku,Luganda,,0.0,,pending_gpu,
sente,sente,sente,Luganda,,,0.0,sente,Luganda,,0.0,,pending_gpu,
mazima,mazima,,Unknown,amazima,Luganda,92.3076923076923,amazima,Luganda,,0.0,,pending_gpu,
mwana,mwana,mwana,Luganda,,,0.0,mwana,Luganda,,0.0,,pending_gpu,
nkunonya,nkunonya,,Unknown,okunoonya,Luganda,82.35294117647058,okunoonya,Luganda,,0.0,,pending_gpu,
yange,yange,,Unknown,gyange,Luganda,90.9090909090909,gyange,Luganda,,0.0,,pending_gpu,
nze,nze,nze,Luganda,,,0.0,nze,Luganda,,0.0,,pending_gpu,
nkugwa,nkugwa,,Unknown,kugwa,Luganda,90.9090909090909,kugwa,Luganda,,0.0,,pending_gpu,
naye,naye,naye,Luganda,,,0.0,naye,Luganda,,0.0,,pending_gpu,
Kati,kati,Kati,Luganda,,,0.0,Kati,Luganda,,0.0,,pending_gpu,
Nkola,nkola,,Unknown,enkola,Luganda,90.9090909090909,enkola,Luganda,,0.0,,pending_gpu,
Ku,ku,Ku,Luganda,,,0.0,Ku,Luganda,,0.0,,pending_gpu,
omupiira,omupiira,omupiira,Luganda,,,0.0,omupiira,Luganda,,0.0,,pending_gpu,
bonna,bonna,bonna,Luganda,,,0.0,bonna,Luganda,,0.0,,pending_gpu,
